date,restaurant_id,restaurant_location,item_id,item_name,category,units_sold,selling_price,discount,promotion_flag,day_of_week,weekend_flag,holiday_flag,weather_condition,temperature,special_event,inventory_available,waste_units,stockout_flag,true_demand
2026-01-13,R02,Pune - Kalyani Nagar,I12,Garlic Naan,Breads,39,55.0,0.0,0,1,0,0,Sunny,24.0,0,77,38,0,39
2026-01-13,R02,Pune - Kalyani Nagar,I13,Tandoori Roti,Breads,58,30.0,0.0,0,1,0,0,Sunny,24.0,0,91,33,0,58
2026-01-13,R02,Pune - Kalyani Nagar,I14,Laccha Paratha,Breads,43,50.0,0.0,0,1,0,0,Sunny,24.0,0,46,3,0,43
2026-01-13,R02,Pune - Kalyani Nagar,I15,Chicken 65,Starters,53,219.0,0.0,0,1,0,0,Sunny,24.0,0,57,4,0,53
2026-01-13,R02,Pune - Kalyani Nagar,I16,Paneer Tikka,Starters,25,169.15,15.0,1,1,0,0,Sunny,24.0,0,46,21,0,25
2026-01-13,R02,Pune - Kalyani Nagar,I17,Veg Spring Rolls,Starters,25,159.0,0.0,0,1,0,0,Sunny,24.0,0,31,6,0,25
2026-01-13,R02,Pune - Kalyani Nagar,I18,Chicken Lollipop,Starters,35,229.0,0.0,0,1,0,0,Sunny,24.0,0,35,0,1,59
2026-01-13,R02,Pune - Kalyani Nagar,I19,Gulab Jamun,Desserts,34,89.0,0.0,0,1,0,0,Sunny,24.0,0,52,18,0,34
2026-01-13,R02,Pune - Kalyani Nagar,I20,Rasmalai,Desserts,27,99.0,0.0,0,1,0,0,Sunny,24.0,0,37,10,0,27
2026-01-13,R02,Pune - Kalyani Nagar,I21,Gajar Halwa,Desserts,17,109.0,0.0,0,1,0,0,Sunny,24.0,0,20,3,0,17
2026-01-13,R02,Pune - Kalyani Nagar,I22,Ice Cream Sundae,Desserts,21,129.0,0.0,0,1,0,0,Sunny,24.0,0,25,4,0,21
2026-01-13,R02,Pune - Kalyani Nagar,I23,Masala Chai,Beverages,91,40.0,0.0,0,1,0,0,Sunny,24.0,0,160,69,0,91
2026-01-13,R02,Pune - Kalyani Nagar,I24,Cold Coffee,Beverages,65,99.0,0.0,0,1,0,0,Sunny,24.0,0,65,0,0,65
2026-01-13,R02,Pune - Kalyani Nagar,I25,Fresh Lime Soda,Beverages,39,69.0,0.0,0,1,0,0,Sunny,24.0,0,63,24,0,39
2026-01-13,R02,Pune - Kalyani Nagar,I26,Mango Lassi,Beverages,38,89.0,0.0,0,1,0,0,Sunny,24.0,0,38,0,1,47
2026-01-13,R02,Pune - Kalyani Nagar,I27,Mineral Water,Beverages,83,30.0,0.0,0,1,0,0,Sunny,24.0,0,83,0,1,104
2026-01-13,R02,Pune - Kalyani Nagar,I28,Veg Fried Rice,Biryani & Rice,17,179.0,0.0,0,1,0,0,Sunny,24.0,0,24,7,0,17
2026-01-13,R02,Pune - Kalyani Nagar,I29,Chicken Fried Rice,Biryani & Rice,25,219.0,0.0,0,1,0,0,Sunny,24.0,0,39,14,0,25
2026-01-13,R02,Pune - Kalyani Nagar,I30,Soup of the Day,Starters,12,129.0,0.0,0,1,0,0,Sunny,24.0,0,31,19,0,12
2026-01-13,R03,Hyderabad - Gachibowli,I01,Chicken Biryani,Biryani & Rice,71,249.0,0.0,0,1,0,0,Sunny,24.0,0,116,45,0,71
2026-01-13,R03,Hyderabad - Gachibowli,I02,Veg Biryani,Biryani & Rice,51,199.0,0.0,0,1,0,0,Sunny,24.0,0,54,3,0,51
2026-01-13,R03,Hyderabad - Gachibowli,I03,Mutton Biryani,Biryani & Rice,27,329.0,0.0,0,1,0,0,Sunny,24.0,0,45,18,0,27
2026-01-13,R03,Hyderabad - Gachibowli,I04,Jeera Rice,Biryani & Rice,15,149.0,0.0,0,1,0,0,Sunny,24.0,0,35,20,0,15
2026-01-13,R03,Hyderabad - Gachibowli,I05,Butter Chicken,Main Course,62,269.0,0.0,0,1,0,0,Sunny,24.0,0,84,22,0,62
2026-01-13,R03,Hyderabad - Gachibowli,I06,Paneer Butter Masala,Main Course,75,229.0,0.0,0,1,0,0,Sunny,24.0,0,75,0,1,83
2026-01-13,R03,Hyderabad - Gachibowli,I07,Dal Makhani,Main Course,60,179.0,0.0,0,1,0,0,Sunny,24.0,0,63,3,0,60
2026-01-13,R03,Hyderabad - Gachibowli,I08,Chicken Tikka Masala,Main Course,60,259.0,0.0,0,1,0,0,Sunny,24.0,0,69,9,0,60
2026-01-13,R03,Hyderabad - Gachibowli,I09,Palak Paneer,Main Course,23,209.0,0.0,0,1,0,0,Sunny,24.0,0,42,19,0,23
2026-01-13,R03,Hyderabad - Gachibowli,I10,Kadai Chicken,Main Course,25,249.0,0.0,0,1,0,0,Sunny,24.0,0,48,23,0,25
2026-01-13,R03,Hyderabad - Gachibowli,I11,Butter Naan,Breads,102,45.0,0.0,0,1,0,0,Sunny,24.0,0,102,0,1,126
2026-01-13,R03,Hyderabad - Gachibowli,I12,Garlic Naan,Breads,62,55.0,0.0,0,1,0,0,Sunny,24.0,0,82,20,0,62
2026-01-13,R03,Hyderabad - Gachibowli,I13,Tandoori Roti,Breads,87,30.0,0.0,0,1,0,0,Sunny,24.0,0,87,0,1,156
2026-01-13,R03,Hyderabad - Gachibowli,I14,Laccha Paratha,Breads,57,50.0,0.0,0,1,0,0,Sunny,24.0,0,64,7,0,57
2026-01-13,R03,Hyderabad - Gachibowli,I15,Chicken 65,Starters,41,219.0,0.0,0,1,0,0,Sunny,24.0,0,73,32,0,41
2026-01-13,R03,Hyderabad - Gachibowli,I16,Paneer Tikka,Starters,34,169.15,15.0,1,1,0,0,Sunny,24.0,0,50,16,0,34
2026-01-13,R03,Hyderabad - Gachibowli,I17,Veg Spring Rolls,Starters,37,159.0,0.0,0,1,0,0,Sunny,24.0,0,37,0,1,45
2026-01-13,R03,Hyderabad - Gachibowli,I18,Chicken Lollipop,Starters,30,229.0,0.0,0,1,0,0,Sunny,24.0,0,46,16,0,30
2026-01-13,R03,Hyderabad - Gachibowli,I19,Gulab Jamun,Desserts,14,89.0,0.0,0,1,0,0,Sunny,24.0,0,63,49,0,14
2026-01-13,R03,Hyderabad - Gachibowli,I20,Rasmalai,Desserts,36,99.0,0.0,0,1,0,0,Sunny,24.0,0,36,0,1,48
2026-01-13,R03,Hyderabad - Gachibowli,I21,Gajar Halwa,Desserts,23,109.0,0.0,0,1,0,0,Sunny,24.0,0,23,0,1,25
2026-01-13,R03,Hyderabad - Gachibowli,I22,Ice Cream Sundae,Desserts,20,129.0,0.0,0,1,0,0,Sunny,24.0,0,20,0,1,29
2026-01-13,R03,Hyderabad - Gachibowli,I23,Masala Chai,Beverages,133,40.0,0.0,0,1,0,0,Sunny,24.0,0,133,0,1,156
2026-01-13,R03,Hyderabad - Gachibowli,I24,Cold Coffee,Beverages,72,99.0,0.0,0,1,0,0,Sunny,24.0,0,72,0,1,78
2026-01-13,R03,Hyderabad - Gachibowli,I25,Fresh Lime Soda,Beverages,55,69.0,0.0,0,1,0,0,Sunny,24.0,0,71,16,0,55
2026-01-13,R03,Hyderabad - Gachibowli,I26,Mango Lassi,Beverages,34,89.0,0.0,0,1,0,0,Sunny,24.0,0,54,20,0,34
2026-01-13,R03,Hyderabad - Gachibowli,I27,Mineral Water,Beverages,99,30.0,0.0,0,1,0,0,Sunny,24.0,0,117,18,0,99
2026-01-13,R03,Hyderabad - Gachibowli,I28,Veg Fried Rice,Biryani & Rice,26,179.0,0.0,0,1,0,0,Sunny,24.0,0,26,0,1,35
2026-01-13,R03,Hyderabad - Gachibowli,I29,Chicken Fried Rice,Biryani & Rice,19,219.0,0.0,0,1,0,0,Sunny,24.0,0,31,12,0,19
2026-01-13,R03,Hyderabad - Gachibowli,I30,Soup of the Day,Starters,37,129.0,0.0,0,1,0,0,Sunny,24.0,0,37,0,1,38
2026-01-14,R01,Bengaluru - Koramangala,I01,Chicken Biryani,Biryani & Rice,204,249.0,0.0,0,2,0,1,Cloudy,16.4,0,204,0,1,212
2026-01-14,R01,Bengaluru - Koramangala,I02,Veg Biryani,Biryani & Rice,94,199.0,0.0,0,2,0,1,Cloudy,16.4,0,94,0,1,146
2026-01-14,R01,Bengaluru - Koramangala,I03,Mutton Biryani,Biryani & Rice,54,329.0,0.0,0,2,0,1,Cloudy,16.4,0,54,0,1,57
2026-01-14,R01,Bengaluru - Koramangala,I04,Jeera Rice,Biryani & Rice,52,149.0,0.0,0,2,0,1,Cloudy,16.4,0,52,0,1,72
2026-01-14,R01,Bengaluru - Koramangala,I05,Butter Chicken,Main Course,100,269.0,0.0,0,2,0,1,Cloudy,16.4,0,154,54,0,100
2026-01-14,R01,Bengaluru - Koramangala,I06,Paneer Butter Masala,Main Course,137,229.0,0.0,0,2,0,1,Cloudy,16.4,0,137,0,1,138
2026-01-14,R01,Bengaluru - Koramangala,I07,Dal Makhani,Main Course,54,179.0,0.0,0,2,0,1,Cloudy,16.4,0,94,40,0,54
2026-01-14,R01,Bengaluru - Koramangala,I08,Chicken Tikka Masala,Main Course,78,259.0,0.0,0,2,0,1,Cloudy,16.4,0,120,42,0,78
2026-01-14,R01,Bengaluru - Koramangala,I09,Palak Paneer,Main Course,47,209.0,0.0,0,2,0,1,Cloudy,16.4,0,55,8,0,47
2026-01-14,R01,Bengaluru - Koramangala,I10,Kadai Chicken,Main Course,68,249.0,0.0,0,2,0,1,Cloudy,16.4,0,71,3,0,68
2026-01-14,R01,Bengaluru - Koramangala,I11,Butter Naan,Breads,177,45.0,0.0,0,2,0,1,Cloudy,16.4,0,202,25,0,177
2026-01-14,R01,Bengaluru - Koramangala,I12,Garlic Naan,Breads,70,55.0,0.0,0,2,0,1,Cloudy,16.4,0,142,72,0,70
2026-01-14,R01,Bengaluru - Koramangala,I13,Tandoori Roti,Breads,148,30.0,0.0,0,2,0,1,Cloudy,16.4,0,148,0,1,168
2026-01-14,R01,Bengaluru - Koramangala,I14,Laccha Paratha,Breads,71,50.0,0.0,0,2,0,1,Cloudy,16.4,0,71,0,1,82
2026-01-14,R01,Bengaluru - Koramangala,I15,Chicken 65,Starters,52,219.0,0.0,0,2,0,1,Cloudy,16.4,0,104,52,0,52
2026-01-14,R01,Bengaluru - Koramangala,I16,Paneer Tikka,Starters,60,179.1,10.0,1,2,0,1,Cloudy,16.4,0,79,19,0,60
2026-01-14,R01,Bengaluru - Koramangala,I17,Veg Spring Rolls,Starters,51,159.0,0.0,0,2,0,1,Cloudy,16.4,0,51,0,1,64
2026-01-14,R01,Bengaluru - Koramangala,I18,Chicken Lollipop,Starters,48,229.0,0.0,0,2,0,1,Cloudy,16.4,0,59,11,0,48
2026-01-14,R01,Bengaluru - Koramangala,I19,Gulab Jamun,Desserts,75,89.0,0.0,0,2,0,1,Cloudy,16.4,0,75,0,1,81
2026-01-14,R01,Bengaluru - Koramangala,I20,Rasmalai,Desserts,41,99.0,0.0,0,2,0,1,Cloudy,16.4,0,69,28,0,41
2026-01-14,R01,Bengaluru - Koramangala,I21,Gajar Halwa,Desserts,40,109.0,0.0,0,2,0,1,Cloudy,16.4,0,40,0,1,42
2026-01-14,R01,Bengaluru - Koramangala,I22,Ice Cream Sundae,Desserts,21,129.0,0.0,0,2,0,1,Cloudy,16.4,0,30,9,0,21
2026-01-14,R01,Bengaluru - Koramangala,I23,Masala Chai,Beverages,223,40.0,0.0,0,2,0,1,Cloudy,16.4,0,223,0,1,247
2026-01-14,R01,Bengaluru - Koramangala,I24,Cold Coffee,Beverages,56,99.0,0.0,0,2,0,1,Cloudy,16.4,0,75,19,0,56
2026-01-14,R01,Bengaluru - Koramangala,I25,Fresh Lime Soda,Beverages,47,69.0,0.0,0,2,0,1,Cloudy,16.4,0,49,2,0,47
2026-01-14,R01,Bengaluru - Koramangala,I26,Mango Lassi,Beverages,45,89.0,0.0,0,2,0,1,Cloudy,16.4,0,45,0,1,74
2026-01-14,R01,Bengaluru - Koramangala,I27,Mineral Water,Beverages,130,30.0,0.0,0,2,0,1,Cloudy,16.4,0,130,0,1,162
2026-01-14,R01,Bengaluru - Koramangala,I28,Veg Fried Rice,Biryani & Rice,37,179.0,0.0,0,2,0,1,Cloudy,16.4,0,38,1,0,37
2026-01-14,R01,Bengaluru - Koramangala,I29,Chicken Fried Rice,Biryani & Rice,36,219.0,0.0,0,2,0,1,Cloudy,16.4,0,52,16,0,36
2026-01-14,R01,Bengaluru - Koramangala,I30,Soup of the Day,Starters,67,129.0,0.0,0,2,0,1,Cloudy,16.4,0,67,0,1,71
2026-01-14,R02,Pune - Kalyani Nagar,I01,Chicken Biryani,Biryani & Rice,65,249.0,0.0,0,2,0,1,Cloudy,16.4,0,145,80,0,65
2026-01-14,R02,Pune - Kalyani Nagar,I02,Veg Biryani,Biryani & Rice,30,199.0,0.0,0,2,0,1,Cloudy,16.4,0,74,44,0,30
2026-01-14,R02,Pune - Kalyani Nagar,I03,Mutton Biryani,Biryani & Rice,43,329.0,0.0,0,2,0,1,Cloudy,16.4,0,56,13,0,43
2026-01-14,R02,Pune - Kalyani Nagar,I04,Jeera Rice,Biryani & Rice,25,149.0,0.0,0,2,0,1,Cloudy,16.4,0,34,9,0,25
2026-01-14,R02,Pune - Kalyani Nagar,I05,Butter Chicken,Main Course,114,269.0,0.0,0,2,0,1,Cloudy,16.4,0,114,0,1,142
2026-01-14,R02,Pune - Kalyani Nagar,I06,Paneer Butter Masala,Main Course,99,229.0,0.0,0,2,0,1,Cloudy,16.4,0,99,0,1,114
2026-01-14,R02,Pune - Kalyani Nagar,I07,Dal Makhani,Main Course,28,179.0,0.0,0,2,0,1,Cloudy,16.4,0,70,42,0,28
2026-01-14,R02,Pune - Kalyani Nagar,I08,Chicken Tikka Masala,Main Course,54,259.0,0.0,0,2,0,1,Cloudy,16.4,0,104,50,0,54
2026-01-14,R02,Pune - Kalyani Nagar,I09,Palak Paneer,Main Course,22,209.0,0.0,0,2,0,1,Cloudy,16.4,0,55,33,0,22
2026-01-14,R02,Pune - Kalyani Nagar,I10,Kadai Chicken,Main Course,51,249.0,0.0,0,2,0,1,Cloudy,16.4,0,58,7,0,51
2026-01-14,R02,Pune - Kalyani Nagar,I11,Butter Naan,Breads,114,45.0,0.0,0,2,0,1,Cloudy,16.4,0,156,42,0,114
2026-01-14,R02,Pune - Kalyani Nagar,I12,Garlic Naan,Breads,50,55.0,0.0,0,2,0,1,Cloudy,16.4,0,115,65,0,50
2026-01-14,R02,Pune - Kalyani Nagar,I13,Tandoori Roti,Breads,99,30.0,0.0,0,2,0,1,Cloudy,16.4,0,129,30,0,99
2026-01-14,R02,Pune - Kalyani Nagar,I14,Laccha Paratha,Breads,41,50.0,0.0,0,2,0,1,Cloudy,16.4,0,73,32,0,41
2026-01-14,R02,Pune - Kalyani Nagar,I15,Chicken 65,Starters,60,219.0,0.0,0,2,0,1,Cloudy,16.4,0,75,15,0,60
2026-01-14,R02,Pune - Kalyani Nagar,I16,Paneer Tikka,Starters,54,169.15,15.0,1,2,0,1,Cloudy,16.4,0,72,18,0,54
2026-01-14,R02,Pune - Kalyani Nagar,I17,Veg Spring Rolls,Starters,43,159.0,0.0,0,2,0,1,Cloudy,16.4,0,43,0,1,49
2026-01-14,R02,Pune - Kalyani Nagar,I18,Chicken Lollipop,Starters,24,229.0,0.0,0,2,0,1,Cloudy,16.4,0,44,20,0,24
2026-01-14,R02,Pune - Kalyani Nagar,I19,Gulab Jamun,Desserts,41,89.0,0.0,0,2,0,1,Cloudy,16.4,0,76,35,0,41
2026-01-14,R02,Pune - Kalyani Nagar,I20,Rasmalai,Desserts,49,99.0,0.0,0,2,0,1,Cloudy,16.4,0,49,0,1,67
2026-01-14,R02,Pune - Kalyani Nagar,I21,Gajar Halwa,Desserts,28,109.0,0.0,0,2,0,1,Cloudy,16.4,0,30,2,0,28
2026-01-14,R02,Pune - Kalyani Nagar,I22,Ice Cream Sundae,Desserts,5,129.0,0.0,0,2,0,1,Cloudy,16.4,0,23,18,0,5
2026-01-14,R02,Pune - Kalyani Nagar,I23,Masala Chai,Beverages,78,40.0,0.0,0,2,0,1,Cloudy,16.4,0,209,131,0,78
2026-01-14,R02,Pune - Kalyani Nagar,I24,Cold Coffee,Beverages,51,99.0,0.0,0,2,0,1,Cloudy,16.4,0,59,8,0,51
2026-01-14,R02,Pune - Kalyani Nagar,I25,Fresh Lime Soda,Beverages,27,69.0,0.0,0,2,0,1,Cloudy,16.4,0,49,22,0,27
2026-01-14,R02,Pune - Kalyani Nagar,I26,Mango Lassi,Beverages,34,89.0,0.0,0,2,0,1,Cloudy,16.4,0,50,16,0,34
2026-01-14,R02,Pune - Kalyani Nagar,I27,Mineral Water,Beverages,26,30.0,0.0,0,2,0,1,Cloudy,16.4,0,99,73,0,26
2026-01-14,R02,Pune - Kalyani Nagar,I28,Veg Fried Rice,Biryani & Rice,24,179.0,0.0,0,2,0,1,Cloudy,16.4,0,31,7,0,24
2026-01-14,R02,Pune - Kalyani Nagar,I29,Chicken Fried Rice,Biryani & Rice,26,219.0,0.0,0,2,0,1,Cloudy,16.4,0,37,11,0,26
2026-01-14,R02,Pune - Kalyani Nagar,I30,Soup of the Day,Starters,41,129.0,0.0,0,2,0,1,Cloudy,16.4,0,55,14,0,41
2026-01-14,R03,Hyderabad - Gachibowli,I01,Chicken Biryani,Biryani & Rice,55,249.0,0.0,0,2,0,1,Cloudy,16.4,0,137,82,0,55
2026-01-14,R03,Hyderabad - Gachibowli,I02,Veg Biryani,Biryani & Rice,73,199.0,0.0,0,2,0,1,Cloudy,16.4,0,90,17,0,73
2026-01-14,R03,Hyderabad - Gachibowli,I03,Mutton Biryani,Biryani & Rice,57,329.0,0.0,0,2,0,1,Cloudy,16.4,0,57,0,0,57
2026-01-14,R03,Hyderabad - Gachibowli,I04,Jeera Rice,Biryani & Rice,52,149.0,0.0,0,2,0,1,Cloudy,16.4,0,52,0,1,57
2026-01-14,R03,Hyderabad - Gachibowli,I05,Butter Chicken,Main Course,131,269.0,0.0,0,2,0,1,Cloudy,16.4,0,131,0,1,189
2026-01-14,R03,Hyderabad - Gachibowli,I06,Paneer Butter Masala,Main Course,66,229.0,0.0,0,2,0,1,Cloudy,16.4,0,103,37,0,66
2026-01-14,R03,Hyderabad - Gachibowli,I07,Dal Makhani,Main Course,68,179.0,0.0,0,2,0,1,Cloudy,16.4,0,68,0,1,85
2026-01-14,R03,Hyderabad - Gachibowli,I08,Chicken Tikka Masala,Main Course,113,259.0,0.0,0,2,0,1,Cloudy,16.4,0,113,0,1,167
2026-01-14,R03,Hyderabad - Gachibowli,I09,Palak Paneer,Main Course,57,209.0,0.0,0,2,0,1,Cloudy,16.4,0,57,0,1,64
2026-01-14,R03,Hyderabad - Gachibowli,I10,Kadai Chicken,Main Course,38,249.0,0.0,0,2,0,1,Cloudy,16.4,0,82,44,0,38
2026-01-14,R03,Hyderabad - Gachibowli,I11,Butter Naan,Breads,143,45.0,0.0,0,2,0,1,Cloudy,16.4,0,181,38,0,143
2026-01-14,R03,Hyderabad - Gachibowli,I12,Garlic Naan,Breads,95,55.0,0.0,0,2,0,1,Cloudy,16.4,0,115,20,0,95
2026-01-14,R03,Hyderabad - Gachibowli,I13,Tandoori Roti,Breads,128,30.0,0.0,0,2,0,1,Cloudy,16.4,0,128,0,1,136
2026-01-14,R03,Hyderabad - Gachibowli,I14,Laccha Paratha,Breads,61,50.0,0.0,0,2,0,1,Cloudy,16.4,0,61,0,1,65
2026-01-14,R03,Hyderabad - Gachibowli,I15,Chicken 65,Starters,87,219.0,0.0,0,2,0,1,Cloudy,16.4,0,87,0,1,104
2026-01-14,R03,Hyderabad - Gachibowli,I16,Paneer Tikka,Starters,46,179.1,10.0,1,2,0,1,Cloudy,16.4,0,83,37,0,46
2026-01-14,R03,Hyderabad - Gachibowli,I17,Veg Spring Rolls,Starters,50,159.0,0.0,0,2,0,1,Cloudy,16.4,0,50,0,1,58
2026-01-14,R03,Hyderabad - Gachibowli,I18,Chicken Lollipop,Starters,40,229.0,0.0,0,2,0,1,Cloudy,16.4,0,54,14,0,40
2026-01-14,R03,Hyderabad - Gachibowli,I19,Gulab Jamun,Desserts,71,89.0,0.0,0,2,0,1,Cloudy,16.4,0,73,2,0,71
2026-01-14,R03,Hyderabad - Gachibowli,I20,Rasmalai,Desserts,46,99.0,0.0,0,2,0,1,Cloudy,16.4,0,55,9,0,46
2026-01-14,R03,Hyderabad - Gachibowli,I21,Gajar Halwa,Desserts,23,109.0,0.0,0,2,0,1,Cloudy,16.4,0,38,15,0,23
2026-01-14,R03,Hyderabad - Gachibowli,I22,Ice Cream Sundae,Desserts,15,129.0,0.0,0,2,0,1,Cloudy,16.4,0,22,7,0,15
2026-01-14,R03,Hyderabad - Gachibowli,I23,Masala Chai,Beverages,239,40.0,0.0,0,2,0,1,Cloudy,16.4,0,272,33,0,239
2026-01-14,R03,Hyderabad - Gachibowli,I24,Cold Coffee,Beverages,28,99.0,0.0,0,2,0,1,Cloudy,16.4,0,62,34,0,28
2026-01-14,R03,Hyderabad - Gachibowli,I25,Fresh Lime Soda,Beverages,26,69.0,0.0,0,2,0,1,Cloudy,16.4,0,44,18,0,26
2026-01-14,R03,Hyderabad - Gachibowli,I26,Mango Lassi,Beverages,37,89.0,0.0,0,2,0,1,Cloudy,16.4,0,48,11,0,37
2026-01-14,R03,Hyderabad - Gachibowli,I27,Mineral Water,Beverages,71,30.0,0.0,0,2,0,1,Cloudy,16.4,0,124,53,0,71
2026-01-14,R03,Hyderabad - Gachibowli,I28,Veg Fried Rice,Biryani & Rice,26,179.0,0.0,0,2,0,1,Cloudy,16.4,0,29,3,0,26
2026-01-14,R03,Hyderabad - Gachibowli,I29,Chicken Fried Rice,Biryani & Rice,36,219.0,0.0,0,2,0,1,Cloudy,16.4,0,52,16,0,36
2026-01-14,R03,Hyderabad - Gachibowli,I30,Soup of the Day,Starters,48,129.0,0.0,0,2,0,1,Cloudy,16.4,0,64,16,0,48
2026-01-15,R01,Bengaluru - Koramangala,I01,Chicken Biryani,Biryani & Rice,61,249.0,0.0,0,3,0,0,Pleasant,21.6,0,148,87,0,61
2026-01-15,R01,Bengaluru - Koramangala,I02,Veg Biryani,Biryani & Rice,39,199.0,0.0,0,3,0,0,Pleasant,21.6,0,71,32,0,39
2026-01-15,R01,Bengaluru - Koramangala,I03,Mutton Biryani,Biryani & Rice,41,329.0,0.0,0,3,0,0,Pleasant,21.6,0,46,5,0,41
2026-01-15,R01,Bengaluru - Koramangala,I04,Jeera Rice,Biryani & Rice,29,149.0,0.0,0,3,0,0,Pleasant,21.6,0,36,7,0,29
2026-01-15,R01,Bengaluru - Koramangala,I05,Butter Chicken,Main Course,57,269.0,0.0,0,3,0,0,Pleasant,21.6,0,96,39,0,57
2026-01-15,R01,Bengaluru - Koramangala,I06,Paneer Butter Masala,Main Course,67,229.0,0.0,0,3,0,0,Pleasant,21.6,0,97,30,0,67
2026-01-15,R01,Bengaluru - Koramangala,I07,Dal Makhani,Main Course,33,179.0,0.0,0,3,0,0,Pleasant,21.6,0,63,30,0,33
2026-01-15,R01,Bengaluru - Koramangala,I08,Chicken Tikka Masala,Main Course,56,259.0,0.0,0,3,0,0,Pleasant,21.6,0,82,26,0,56
2026-01-15,R01,Bengaluru - Koramangala,I09,Palak Paneer,Main Course,41,209.0,0.0,0,3,0,0,Pleasant,21.6,0,42,1,0,41
2026-01-15,R01,Bengaluru - Koramangala,I10,Kadai Chicken,Main Course,35,249.0,0.0,0,3,0,0,Pleasant,21.6,0,59,24,0,35
2026-01-15,R01,Bengaluru - Koramangala,I11,Butter Naan,Breads,106,45.0,0.0,0,3,0,0,Pleasant,21.6,0,156,50,0,106
2026-01-15,R01,Bengaluru - Koramangala,I12,Garlic Naan,Breads,93,55.0,0.0,0,3,0,0,Pleasant,21.6,0,93,0,1,101
2026-01-15,R01,Bengaluru - Koramangala,I13,Tandoori Roti,Breads,79,30.0,0.0,0,3,0,0,Pleasant,21.6,0,104,25,0,79
2026-01-15,R01,Bengaluru - Koramangala,I14,Laccha Paratha,Breads,54,50.0,0.0,0,3,0,0,Pleasant,21.6,0,54,0,1,59
2026-01-15,R01,Bengaluru - Koramangala,I15,Chicken 65,Starters,73,219.0,0.0,0,3,0,0,Pleasant,21.6,0,77,4,0,73
2026-01-15,R01,Bengaluru - Koramangala,I16,Paneer Tikka,Starters,24,199.0,0.0,0,3,0,0,Pleasant,21.6,0,59,35,0,24
2026-01-15,R01,Bengaluru - Koramangala,I17,Veg Spring Rolls,Starters,36,159.0,0.0,0,3,0,0,Pleasant,21.6,0,36,0,1,39
2026-01-15,R01,Bengaluru - Koramangala,I18,Chicken Lollipop,Starters,53,229.0,0.0,0,3,0,0,Pleasant,21.6,0,53,0,0,53
2026-01-15,R01,Bengaluru - Koramangala,I19,Gulab Jamun,Desserts,26,89.0,0.0,0,3,0,0,Pleasant,21.6,0,73,47,0,26
2026-01-15,R01,Bengaluru - Koramangala,I20,Rasmalai,Desserts,30,99.0,0.0,0,3,0,0,Pleasant,21.6,0,40,10,0,30
2026-01-15,R01,Bengaluru - Koramangala,I21,Gajar Halwa,Desserts,19,109.0,0.0,0,3,0,0,Pleasant,21.6,0,30,11,0,19
2026-01-15,R01,Bengaluru - Koramangala,I22,Ice Cream Sundae,Desserts,23,129.0,0.0,0,3,0,0,Pleasant,21.6,0,30,7,0,23
2026-01-15,R01,Bengaluru - Koramangala,I23,Masala Chai,Beverages,95,40.0,0.0,0,3,0,0,Pleasant,21.6,0,217,122,0,95
2026-01-15,R01,Bengaluru - Koramangala,I24,Cold Coffee,Beverages,43,99.0,0.0,0,3,0,0,Pleasant,21.6,0,77,34,0,43
2026-01-15,R01,Bengaluru - Koramangala,I25,Fresh Lime Soda,Beverages,32,69.0,0.0,0,3,0,0,Pleasant,21.6,0,65,33,0,32
2026-01-15,R01,Bengaluru - Koramangala,I26,Mango Lassi,Beverages,45,89.0,0.0,0,3,0,0,Pleasant,21.6,0,45,0,1,52
2026-01-15,R01,Bengaluru - Koramangala,I27,Mineral Water,Beverages,65,30.0,0.0,0,3,0,0,Pleasant,21.6,0,129,64,0,65
2026-01-15,R01,Bengaluru - Koramangala,I28,Veg Fried Rice,Biryani & Rice,21,179.0,0.0,0,3,0,0,Pleasant,21.6,0,35,14,0,21
2026-01-15,R01,Bengaluru - Koramangala,I29,Chicken Fried Rice,Biryani & Rice,33,219.0,0.0,0,3,0,0,Pleasant,21.6,0,34,1,0,33
2026-01-15,R01,Bengaluru - Koramangala,I30,Soup of the Day,Starters,43,129.0,0.0,0,3,0,0,Pleasant,21.6,0,44,1,0,43
2026-01-15,R02,Pune - Kalyani Nagar,I01,Chicken Biryani,Biryani & Rice,57,249.0,0.0,0,3,0,0,Pleasant,21.6,0,106,49,0,57
2026-01-15,R02,Pune - Kalyani Nagar,I02,Veg Biryani,Biryani & Rice,56,199.0,0.0,0,3,0,0,Pleasant,21.6,0,66,10,0,56
2026-01-15,R02,Pune - Kalyani Nagar,I03,Mutton Biryani,Biryani & Rice,36,329.0,0.0,0,3,0,0,Pleasant,21.6,0,36,0,1,45
2026-01-15,R02,Pune - Kalyani Nagar,I04,Jeera Rice,Biryani & Rice,26,149.0,0.0,0,3,0,0,Pleasant,21.6,0,39,13,0,26
2026-01-15,R02,Pune - Kalyani Nagar,I05,Butter Chicken,Main Course,61,269.0,0.0,0,3,0,0,Pleasant,21.6,0,92,31,0,61
2026-01-15,R02,Pune - Kalyani Nagar,I06,Paneer Butter Masala,Main Course,70,229.0,0.0,0,3,0,0,Pleasant,21.6,0,70,0,1,76
2026-01-15,R02,Pune - Kalyani Nagar,I07,Dal Makhani,Main Course,38,179.0,0.0,0,3,0,0,Pleasant,21.6,0,38,0,1,45
